Fernando Henrique Cardoso;Rio de Janeiro;BRAZIL;1931;Male;POLITICIAN
Myron;Eleutherae;Greece;-500;Male;SCULPTOR
Romain Gary;Vilnius;LITHUANIA;1914;Male;WRITER
Hippodamus of Miletus;Miletus;Turkey;-498;Male;ARCHITECT
Maggie Smith;Ilford;UNITED KINGDOM;1934;Female;ACTOR
George C. Scott;Wise;UNITED STATES;1927;Male;ACTOR
William Anders;Hong Kong;China;1933;Male;ASTRONAUT
King Porus;Punjab;Pakistan;-350;Male;POLITICIAN
Charles Lindbergh;Detroit;UNITED STATES;1902;Male;PILOT
Neve Campbell;Guelph;CANADA;1973;Female;ACTOR
Peter Falk;New York;UNITED STATES;1927;Male;ACTOR
Sting;Wallsend;UNITED KINGDOM;1951;Male;MUSICIAN
Kazuo Ishiguro;Nagasaki;JAPAN;1954;Male;WRITER
Ernst Röhm;Munich;GERMANY;1887;Male;MILITARY PERSONNEL
Beyoncé;Houston;UNITED STATES;1981;Female;SINGER
Dido;Phnom Penh;LEBANON;-840;Female;POLITICIAN
John Henry Cardinal Newman;London;UNITED KINGDOM;1801;Male;RELIGIOUS FIGURE
Ptolemy XIII Theos Philopator;Other;Unknown;-62;Male;POLITICIAN
Jessica Tandy;London;UNITED KINGDOM;1909;Female;ACTOR
Ricky Martin;San Juan;PUERTO RICO;1971;Male;SINGER
Demetrius I of Macedon;Other;Unknown;-337;Male;POLITICIAN
Demetrius I Soter;Other;Unknown;-187;Male;POLITICIAN
Ptolemy II Philadelphus;Alexandria;Egypt;-309;Male;POLITICIAN
Ptolemy IV Philopator;Other;Unknown;-250;Male;POLITICIAN
Ptolemy V Epiphanes;Other;Unknown;-200;Male;POLITICIAN
Berenice II;Other;Unknown;-267;Female;COMPANION
Demetrius II Nicator;Other;Unknown;-150;Male;POLITICIAN
Seleucus IV Philopator;Other;Unknown;-218;Male;POLITICIAN
Antiochus V;Other;Unknown;-173;Male;POLITICIAN
Manfred von Richthofen;Wrocław;Poland;1892;Male;MILITARY PERSONNEL
Dietrich Bonhoeffer;Wrocław;POLAND;1906;Male;RELIGIOUS FIGURE
Thelonious Monk;Rocky Mount;UNITED STATES;1917;Male;MUSICIAN
John Kenneth Galbraith;Iona Station;Canada;1908;Male;ECONOMIST
Daron Malakian;Los Angeles;UNITED STATES;1975;Male;MUSICIAN
Oliver Hardy;Harlem;UNITED STATES;1892;Male;ACTOR
Josef Mengele;Günzburg;GERMANY;1911;Male;PHYSICIAN
Antiochus I Soter;Other;Unknown;-322;Male;POLITICIAN
Antiochus II Theos;Syria;Syria;-286;Male;POLITICIAN
Seleucus II Callinicus;Other;Unknown;-265;Male;POLITICIAN
Antiochus III the Great;Susa;Iran;-241;Male;POLITICIAN
Seleucus I Nicator;Orestis (region);Greece;-358;Male;MILITARY PERSONNEL
Perdiccas;Other;Unknown;-350;Male;MILITARY PERSONNEL
Marguerite Duras;Ho Chi Minh City;Vietnam;1914;Female;WRITER
Arrigo Boito;Padua;ITALY;1842;Male;WRITER
Louis-Ferdinand Céline;Courbevoie;France;1894;Male;WRITER
Clemens Maria Wenzeslaus von Brentano;Festung Ehrenbreitstein;Germany;1778;Male;WRITER
Winsor McCay;Spring Lake;UNITED STATES;1869;Male;COMIC ARTIST
Jane Birkin;Marylebone;UNITED KINGDOM;1946;Female;ACTOR
Wim Duisenberg;Heerenveen;NETHERLANDS;1935;Male;POLITICIAN
Nick Nolte;Omaha;UNITED STATES;1941;Male;ACTOR
Percy Williams Bridgman;Boston;UNITED STATES;1882;Male;PHYSICIST
Theodor Fontane;Neuruppin;Germany;1819;Male;WRITER
Maxim Gorky;Nizhny Novgorod;Russia;1868;Male;WRITER
Father Damien;Tremelo;BELGIUM;1840;Male;RELIGIOUS FIGURE
Richard Feynman;New York;UNITED STATES;1918;Male;PHYSICIST
Amelia Earhart;Atchison;UNITED STATES;1897;Female;PILOT
Cardinal Richelieu;Paris;FRANCE;1585;Male;POLITICIAN
Darius Milhaud;Aix-en-Provence;France;1892;Male;COMPOSER
Numa Pompilius;Other;Unknown;-753;Male;POLITICIAN
Pope Nicholas I;Rome;ITALY;820;Male;RELIGIOUS FIGURE
Ozzy Osbourne;Aston;United Kingdom;1948;Male;SINGER
Judi Dench;York;United Kingdom;1934;Female;ACTOR
Christian IX of Denmark;Schleswig;GERMANY;1818;Male;POLITICIAN
Catherine of Alexandria;Alexandria;Egypt;287;Female;RELIGIOUS FIGURE
Theodor Mommsen;Garding;GERMANY;1817;Male;ARCHAEOLOGIST
Junianus Justinus;Other;Unknown;300;Male;HISTORIAN
Erik the Red;Other;Iceland;950;Male;EXPLORER
Mohammed Omar;Kandahar;Afghanistan;1959;Male;POLITICIAN
James Naismith;Almonte;CANADA;1861;Male;INVENTOR
Nadar;Paris;FRANCE;1820;Male;PHOTOGRAPHER
Wilhelm Maybach;Heilbronn;Germany;1846;Male;INVENTOR
Gilles Villeneuve;Saint-Jean-sur-Richelieu;CANADA;1950;Male;RACECAR DRIVER
Sergey Korolyov;Zhytomyr;UKRAINE;1907;Male;ENGINEER
Jim Carrey;Newmarket;CANADA;1962;Male;ACTOR
Emiliano Zapata;Morelos;Mexico;1879;Male;SOCIAL ACTIVIST
Terry Fox;Winnipeg;CANADA;1958;Male;ATHLETE
Arne Jacobsen;Copenhagen;DENMARK;1902;Male;ARCHITECT
Ejnar Hertzsprung;Copenhagen;DENMARK;1873;Male;ASTRONOMER
Anthony of Padua;Lisbon;PORTUGAL;1195;Male;PHYSICIAN
Hermann Oberth;Sibiu;ROMANIA;1894;Male;ENGINEER
Donald Bradman;Cootamundra;AUSTRALIA;1908;Male;CRICKETER
Dieterich Buxtehude;Bad Oldesloe;Germany;1637;Male;COMPOSER
H. H. Asquith;Morley;UNITED KINGDOM;1852;Male;POLITICIAN
Martin Amis;Swansea;UNITED KINGDOM;1949;Male;WRITER
Charles Gounod;Paris;FRANCE;1818;Male;COMPOSER
Hilary of Poitiers;Poitiers;France;300;Male;PHYSICIAN
Madeleine Stowe;Los Angeles;UNITED STATES;1958;Female;ACTOR
Nick Cave;Warracknabeal;AUSTRALIA;1957;Male;MUSICIAN
David Irving;Brentwood;UNITED KINGDOM;1938;Male;WRITER
G. H. Hardy;Cranleigh;UNITED KINGDOM;1877;Male;MATHEMATICIAN
Robert Mitchum;Bridgeport;UNITED STATES;1917;Male;ACTOR
Rudy Giuliani;New York;United States;1944;Male;POLITICIAN
Charles Perrault;Paris;FRANCE;1628;Male;WRITER
Joseph Louis Lagrange;Turin;ITALY;1736;Male;MATHEMATICIAN
Shalmaneser I;Other;Unknown;-1274;Male;POLITICIAN
Shalmaneser III;Other;Unknown;-880;Male;POLITICIAN
Posidonius;Apamea;Syria;-135;Male;PHILOSOPHER
Neil Young;Toronto;CANADA;1945;Male;MUSICIAN
Claudia Schiffer;Rheinberg;GERMANY;1970;Female;MODEL
Joseph Fiennes;Salisbury;UNITED KINGDOM;1970;Male;ACTOR
Camille Claudel;Fère-en-Tardenois;France;1864;Female;ARTIST
Hendrik Lorentz;Arnhem;NETHERLANDS;1853;Male;PHYSICIST
Sven-Göran Eriksson;Sunne;SWEDEN;1948;Male;COACH
Tony Adams;Romford;United Kingdom;1966;Male;SOCCER PLAYER
Carl Larsson;Stockholm;Sweden;1853;Male;PAINTER
Luigi Galvani;Bologna;ITALY;1737;Male;PHYSICIST
Joe Cocker;Sheffield;UNITED KINGDOM;1944;Male;SINGER
Víctor Jara;Lonquén;CHILE;1932;Male;SINGER
Sun Yat-sen;Guangzhou;China;1866;Male;POLITICIAN
Raymond Kurzweil;New York;UNITED STATES;1948;Male;COMPUTER SCIENTIST
Alejandro Toledo;Cabana;PERU;1945;Male;POLITICIAN
Wilhelm Furtwängler;Berlin;Germany;1886;Male;CONDUCTOR
Olivia de Havilland;Tokyo;JAPAN;1916;Female;ACTOR
Doris Lessing;Kermanshah;Iran;1919;Female;WRITER
Roger Vadim;Paris;FRANCE;1928;Male;FILM DIRECTOR
Belinda Carlisle;Los Angeles;UNITED STATES;1958;Female;SINGER
Garret Hobart;Long Branch;United States;1844;Male;POLITICIAN
Robert Nozick;New York;UNITED STATES;1938;Male;PHILOSOPHER
Richard Mentor Johnson;Louisville;UNITED STATES;1780;Male;POLITICIAN
George M. Dallas;Philadelphia;UNITED STATES;1792;Male;POLITICIAN
William R. King;Sampson County;United States;1786;Male;POLITICIAN
John C. Breckinridge;Lexington;UNITED STATES;1821;Male;POLITICIAN
Ruth Benedict;New York;UNITED STATES;1887;Female;ANTHROPOLOGIST
Henry Wilson;Farmington;UNITED STATES;1812;Male;HISTORIAN
Robert Moog;New York;UNITED STATES;1934;Male;INVENTOR
Thomas A. Hendricks;Fultonham;UNITED STATES;1819;Male;POLITICIAN
Levi P. Morton;Shoreham;UNITED STATES;1824;Male;POLITICIAN
Liu Shaoqi;Ningxiang;China;1898;Male;POLITICIAN
Jean-Claude Van Damme;Sint-Agatha-Berchem;BELGIUM;1960;Male;ACTOR
Antigonus I Monophthalmus;Elimiotis;Greece;-382;Male;POLITICIAN
Perseus of Macedon;Other;Unknown;-212;Male;POLITICIAN
Michael Curtiz;Budapest;Hungary;1886;Male;FILM DIRECTOR
Carl Michael Bellman;Stockholm;SWEDEN;1740;Male;MUSICIAN
Ingvar Carlsson;Borås;Sweden;1934;Male;POLITICIAN
Bridget of Sweden;Uppland;SWEDEN;1303;Female;RELIGIOUS FIGURE
Harold Pinter;London;United Kingdom;1930;Male;WRITER
Patsy Cline;Winchester;United States;1932;Female;SINGER
Akhenaten;Other;Egypt;-1380;Male;POLITICIAN
Alain Resnais;Vannes;France;1922;Male;FILM DIRECTOR
Paul Morphy;New Orleans;United States;1837;Male;CHESSMASTER
Ahmad ibn Fadlan;Other;Unknown;900;Male;WRITER
Aratus;Soli;Turkey;-315;Male;WRITER
Vitus;Sicily;ITALY;290;Male;RELIGIOUS FIGURE
Tony Levin;Boston;UNITED STATES;1946;Male;MUSICIAN
Filippo Brunelleschi;Florence;ITALY;1377;Male;ARCHITECT
Nefertiti;Thebes;Egypt;-1370;Female;COMPANION
Stanley Kubrick;New York;UNITED STATES;1928;Male;FILM DIRECTOR
Moshe Dayan;Degania Alef;Israel;1915;Male;POLITICIAN
John Candy;Newmarket;CANADA;1950;Male;ACTOR
François-André Danican Philidor;Dreux;FRANCE;1726;Male;COMPOSER
Rosalind Franklin;Notting Hill;United Kingdom;1920;Female;BIOLOGIST
Basho;Iga-Ueno;Japan;1644;Male;WRITER
Steve Reich;New York;UNITED STATES;1936;Male;COMPOSER
Emmanuel Lévinas;Kaunas;LITHUANIA;1906;Male;PHILOSOPHER
Errico Malatesta;Santa Maria Capua Vetere;ITALY;1853;Male;SOCIAL ACTIVIST
Manco Capac;Other;Unknown;-3500;Male;POLITICIAN
Guy Ritchie;Hatfield;United Kingdom;1968;Male;FILM DIRECTOR
Andrey Kolmogorov;Tambov;Russia;1903;Male;MATHEMATICIAN
Charles Aznavour;Paris;FRANCE;1924;Male;SINGER
John B. Watson;Travelers Rest;United States;1878;Male;PSYCHOLOGIST
Jacques Brel;Schaerbeek;BELGIUM;1929;Male;SINGER
Ann Radcliffe;Holborn;UNITED KINGDOM;1764;Female;WRITER
Art Clokey;Detroit;UNITED STATES;1921;Male;FILM DIRECTOR
Charles W. Fairbanks;Unionville Center;UNITED STATES;1852;Male;LAWYER
Sarah Michelle Gellar;New York;UNITED STATES;1977;Female;ACTOR
Charles G. Dawes;Marietta;United States;1865;Male;POLITICIAN
Charles Curtis;Topeka;UNITED STATES;1860;Male;POLITICIAN
John Nance Garner;Detroit;United States;1868;Male;POLITICIAN
Francisco de Orellana;Trujillo;SPAIN;1511;Male;EXPLORER
Henry A. Wallace;Orient;UNITED STATES;1888;Male;POLITICIAN
Alben W. Barkley;Lowes;UNITED STATES;1877;Male;POLITICIAN
Arsinoe III of Egypt;Other;Unknown;-245;Female;POLITICIAN
Cleopatra I of Egypt;Other;Unknown;-204;Female;POLITICIAN
Ptolemy VI Philometor;Other;Unknown;-186;Male;POLITICIAN
Cleopatra II of Egypt;Other;Unknown;-185;Female;POLITICIAN
Seleucus III Ceraunus;Other;Unknown;-243;Male;POLITICIAN
Antiochus VI Dionysus;Other;Unknown;-148;Male;POLITICIAN
Diodotus Tryphon;Other;Unknown;-160;Male;POLITICIAN
Hilary Swank;Lincoln;UNITED STATES;1974;Female;ACTOR
Władysław I the Elbow-high;Kuyavia;Poland;1261;Male;POLITICIAN
Hattie McDaniel;Wichita;UNITED STATES;1895;Female;ACTOR
Nils Gustaf Dalén;Stenstorp;Sweden;1869;Male;PHYSICIST
Antiochus IV Epiphanes;Other;Unknown;-215;Male;POLITICIAN
Omar Khayyám;Nishapur;Iran;1048;Male;MATHEMATICIAN
Albert Abraham Michelson;Strzelno;POLAND;1852;Male;PHYSICIST
Jacques Rogge;Ghent;BELGIUM;1942;Male;PHYSICIAN
Jean-Bédel Bokassa;Bobangui;CENTRAL AFRICAN REPUBLIC;1921;Male;POLITICIAN
Johann Heinrich Lambert;Alsace;France;1728;Male;MATHEMATICIAN
Karl Weierstrass;Ennigerloh;GERMANY;1815;Male;MATHEMATICIAN
Artaxerxes II of Persia;Other;Unknown;-436;Male;POLITICIAN
Edgar F. Codd;Isle of Portland;United Kingdom;1923;Male;COMPUTER SCIENTIST
Reese Witherspoon;New Orleans;UNITED STATES;1976;Female;ACTOR
Stanley Milgram;New York;UNITED STATES;1933;Male;PSYCHOLOGIST
Nigel Hawthorne;Coventry;UNITED KINGDOM;1929;Male;ACTOR
SIR Richard Branson;London;UNITED KINGDOM;1950;Male;BUSINESSPERSON
Arvo Pärt;Paide;Estonia;1935;Male;COMPOSER
Hamilcar Barca;Tunis;Tunisia;-275;Male;MILITARY PERSONNEL
César Vallejo;La Libertad Region;Peru;1892;Male;WRITER
Athanasius Kircher;Geisa;Germany;1601;Male;PHILOSOPHER
Bessus;Other;Unknown;-350;Male;POLITICIAN
Leonidas I;Sparta;Greece;-540;Male;POLITICIAN
David Carradine;Los Angeles;UNITED STATES;1936;Male;ACTOR
Lev Vygotsky;Orsha;BELARUS;1896;Male;PSYCHOLOGIST
Hannah Arendt;Hanover;GERMANY;1906;Female;PHILOSOPHER
Frantz Fanon;Fort-de-France;France;1925;Male;WRITER
Jean Piaget;Neuchâtel;SWITZERLAND;1896;Male;PSYCHOLOGIST
Alexis I of Russia;Moscow;Russia;1629;Male;POLITICIAN
Nusrat Fateh Ali Khan;Faisalabad;PAKISTAN;1948;Male;SINGER
Bonaventure;Bagnoregio;ITALY;1221;Male;PHILOSOPHER
Upton Sinclair, Jr.;Baltimore;UNITED STATES;1878;Male;WRITER
Jiang Zemin;Yangzhou;China;1926;Male;POLITICIAN
Ian Paisley;Armagh;UNITED KINGDOM;1926;Male;POLITICIAN
Theodore Roosevelt;New York;UNITED STATES;1858;Male;POLITICIAN
Ugo Foscolo;Zakynthos;Greece;1778;Male;WRITER
Callimachus;Cyrene;Libya;-310;Male;WRITER
Quintilian;Calahorra;SPAIN;35;Male;WRITER
Martial;Augusta Bilbilis;Spain;40;Male;WRITER
Tupac Shakur;New York;United States;1971;Male;SINGER
Michael Collins;Clonakilty;Ireland;1890;Male;POLITICIAN
Michael Collins;Rome;Italy;1930;Male;ASTRONAUT
Slash;Hampstead;UNITED KINGDOM;1965;Male;MUSICIAN
Fred Zinnemann;Vienna;Austria;1907;Male;FILM DIRECTOR
Jamie Lynn Spears;McComb;UNITED STATES;1991;Female;ACTOR
Isaac Barrow;London;UNITED KINGDOM;1630;Male;MATHEMATICIAN
Carl Nielsen;Sortelung;DENMARK;1865;Male;COMPOSER
Ruud Lubbers;Rotterdam;NETHERLANDS;1939;Male;POLITICIAN
Willem Drees;Amsterdam;NETHERLANDS;1886;Male;POLITICIAN
Haakon, Crown Prince of Norway;Rikshospitalet;NORWAY;1973;Male;NOBLEMAN
Queen Sonja of Norway;Oslo;NORWAY;1937;Female;COMPANION
Antisthenes;Athens;Greece;-445;Male;PHILOSOPHER
Prodicus;Other;Unknown;-465;Male;PHILOSOPHER
Gorgias;Sicily;Italy;-483;Male;PHILOSOPHER
Theophrastus;Eresos;Greece;-371;Male;PHILOSOPHER
Jerry Lee Lewis;Ferriday;UNITED STATES;1935;Male;MUSICIAN
Abdullah Öcalan;Ömerli;TURKEY;1948;Male;EXTREMIST
Syngman Rhee;Haeju;North Korea;1875;Male;POLITICIAN
Pope John XIII;Rome;ITALY;930;Male;RELIGIOUS FIGURE
Kristin Kreuk;Vancouver;CANADA;1982;Female;ACTOR
Roh Tae-woo;Daegu;South Korea;1932;Male;POLITICIAN
Andrei Chikatilo;Yablochnoye;Ukraine;1936;Male;EXTREMIST
János Bolyai;Cluj-Napoca;ROMANIA;1802;Male;MATHEMATICIAN
Felipe, Prince of Asturias;Madrid;Spain;1968;Male;NOBLEMAN
Rex Harrison;Huyton;UNITED KINGDOM;1908;Male;ACTOR
Luiz Inácio Lula da Silva;Caetés;BRAZIL;1945;Male;POLITICIAN
Sergei Rachmaninoff;Velikiy Novgorod;Russia;1873;Male;COMPOSER
Diodorus Siculus;Agira;ITALY;-90;Male;HISTORIAN
Qin Shi Huang;Handan;China;-259;Male;POLITICIAN
Frederick II of Prussia;Kingdom of Prussia;Germany;1712;Male;WRITER
Paul Claudel;Villeneuve-sur-Fère;FRANCE;1868;Male;WRITER
Christoph Willibald Gluck;Berching;GERMANY;1714;Male;COMPOSER
Vladimir Kramnik;Tuapse;Russia;1975;Male;WRITER
William Fox Talbot;Dorset;UNITED KINGDOM;1800;Male;INVENTOR
Woody Allen;New York;UNITED STATES;1935;Male;FILM DIRECTOR
Johnny Carson;Corning;UNITED STATES;1925;Male;PRESENTER
Bertrand Delanoë;Tunis;TUNISIA;1950;Male;POLITICIAN
Federico García Lorca;Fuente Vaqueros;SPAIN;1898;Male;WRITER
Sargon II;Other;Unknown;-750;Male;POLITICIAN
Philip V of Macedon;Pella;Greece;-238;Male;POLITICIAN
Damon Albarn;Whitechapel;UNITED KINGDOM;1968;Male;MUSICIAN
Florence Nightingale;Florence;ITALY;1820;Female;PHYSICIAN
Prince Claus of the Netherlands;Hitzacker;Germany;1926;Male;DIPLOMAT
Ravi Shankar;Varanasi;India;1920;Male;MUSICIAN
Stefan Zweig;Vienna;AUSTRIA;1881;Male;WRITER
Willem-Alexander, Prince of Orange;Utrecht;Netherlands;1967;Male;POLITICIAN
Josemaría Escrivá de Balaguer;Barbastro;SPAIN;1902;Male;RELIGIOUS FIGURE
Robert Plant;West Bromwich;UNITED KINGDOM;1948;Male;SINGER
Hua Guofeng;Shanxi;China;1921;Male;POLITICIAN
Theodor Storm;Husum;Germany;1817;Male;WRITER
Marcus Claudius Marcellus;Other;Unknown;-268;Male;MILITARY PERSONNEL
Paul Anka;Ottawa;Canada;1941;Male;SINGER
Washington Irving;New York;UNITED STATES;1783;Male;WRITER
Frank Oz;Hereford;UNITED KINGDOM;1944;Male;ACTOR
Michael Ende;Garmisch-Partenkirchen;GERMANY;1929;Male;WRITER
Riccardo Giacconi;Genoa;ITALY;1931;Male;ASTRONOMER
Daniel McFadden;Raleigh;UNITED STATES;1937;Male;ECONOMIST
Robert Lucas, Jr.;Yakima;UNITED STATES;1937;Male;ECONOMIST
Pieter van den Hoogenband;Maastricht;NETHERLANDS;1978;Male;SWIMMER
Isabelle Adjani;Paris;France;1955;Female;ACTOR
Christina Applegate;Los Angeles;UNITED STATES;1971;Female;ACTOR
Kenneth Branagh;Belfast;UNITED KINGDOM;1960;Male;ACTOR
Arrian;Nicomedia;Turkey;92;Male;HISTORIAN
Mira Furlan;Zagreb;CROATIA;1955;Female;ACTOR
Yukio Mishima;Tokyo;JAPAN;1925;Male;WRITER
Atal Bihari Vajpayee;Gwalior;India;1924;Male;POLITICIAN
K. R. Narayanan;Kerala;India;1920;Male;POLITICIAN
Joschka Fischer;Gerabronn;Germany;1948;Male;POLITICIAN
Jacques Prévert;Neuilly-sur-Seine;FRANCE;1900;Male;WRITER
Abd al-Malik;Medina;SAUDI ARABIA;646;Male;POLITICIAN
Giorgio Vasari;Arezzo;ITALY;1511;Male;WRITER
Antonio da Correggio;Correggio;ITALY;1489;Male;ARTIST
Dionysius Exiguus;Scythia Minor;Romania;470;Male;RELIGIOUS FIGURE
Wallace Shawn;New York;UNITED STATES;1943;Male;ACTOR
Jimmy Page;Heston;United Kingdom;1944;Male;MUSICIAN
Gustav Vigeland;Mandal;NORWAY;1869;Male;SCULPTOR
Princess Máxima of the Netherlands;Buenos Aires;Argentina;1971;Female;COMPANION
Wilhelmina of the Netherlands;The Hague;Netherlands;1880;Female;POLITICIAN
Thomas Eakins;Philadelphia;UNITED STATES;1844;Male;ARTIST
Henry Cavendish;Nice;FRANCE;1731;Male;PHYSICIST
Mustafa II;Edirne;Turkey;1664;Male;POLITICIAN
Papias;Other;Unknown;70;Male;RELIGIOUS FIGURE
John Hughes;Lansing;UNITED STATES;1950;Male;FILM DIRECTOR
John Forbes Nash;Bluefield;United States;1928;Male;MATHEMATICIAN
Robert Bresson;Bromont-Lamothe;France;1901;Male;FILM DIRECTOR
Claude Chabrol;Sardent;France;1930;Male;FILM DIRECTOR
Will Eisner;New York;UNITED STATES;1917;Male;COMIC ARTIST
Tina Fey;Upper Darby;United States;1970;Female;ACTOR
Robert Oppenheimer;New York;UNITED STATES;1904;Male;PHYSICIST
George Armstrong Custer;New Rumley;United States;1839;Male;MILITARY PERSONNEL
William Forsyth Sharpe;Boston;UNITED STATES;1934;Male;ECONOMIST
Steve Martin;Waco;United States;1945;Male;ACTOR
Roger Wolcott Sperry;Hartford;UNITED STATES;1913;Male;PSYCHOLOGIST
Alfons Mucha;Ivančice;CZECH REPUBLIC;1860;Male;PAINTER
John Dos Passos;Chicago;UNITED STATES;1896;Male;WRITER
William Hogarth;London;UNITED KINGDOM;1697;Male;ARTIST
Mike Myers;Scarborough;Canada;1963;Male;ACTOR
Morrissey;Manchester;United Kingdom;1959;Male;SINGER
John Everett Millais;Southampton;UNITED KINGDOM;1829;Male;PAINTER
Julius Streicher;Fleinhausen;Germany;1885;Male;POLITICIAN
Francesco Cavalli;Crema;ITALY;1602;Male;COMPOSER
Hans Sloane;Killyleagh;UNITED KINGDOM;1660;Male;PHYSICIAN
Benito Juárez;San Pablo Guelatao;MEXICO;1806;Male;POLITICIAN
Diego Rivera;Guanajuato;MEXICO;1886;Male;PAINTER
Francis Picabia;Paris;France;1879;Male;PAINTER
Gustav IV Adolf of Sweden;Stockholm;Sweden;1778;Male;POLITICIAN
Norman Rockwell;New York;UNITED STATES;1894;Male;ARTIST
Heinrich Heine;Düsseldorf;GERMANY;1797;Male;WRITER
Oscar II of Sweden;Stockholm;Sweden;1829;Male;POLITICIAN
Gustaf V of Sweden;Drottningholm;Sweden;1858;Male;POLITICIAN
Carl XVI Gustaf of Sweden;Stockholm;Sweden;1946;Male;POLITICIAN
Charles XIII of Sweden;Stockholm;SWEDEN;1748;Male;POLITICIAN
Adolf Frederick of Sweden;Schleswig;GERMANY;1710;Male;POLITICIAN
Ulrika Eleonora, Queen of Sweden;Stockholm;Sweden;1688;Female;POLITICIAN
Danny DeVito;Neptune City;United States;1944;Male;ACTOR
Charles X Gustav of Sweden;Nyköping;SWEDEN;1622;Male;MILITARY PERSONNEL
Charles XI of Sweden;Tre Kronor;Sweden;1655;Male;POLITICIAN
Charles XII of Sweden;Stadsholmen;Sweden;1682;Male;POLITICIAN
Eric XIV of Sweden;Stockholm;Sweden;1533;Male;POLITICIAN
John III of Sweden;Östergötland;Sweden;1537;Male;POLITICIAN
Al Pacino;New York;United States;1940;Male;ACTOR
Henry Morgan;Wales;UNITED KINGDOM;1635;Male;PIRATE
Imre Kertész;Budapest;HUNGARY;1929;Male;WRITER
Jean Renoir;Montmartre;France;1894;Male;ACTOR
John Singer Sargent;Florence;ITALY;1856;Male;PAINTER
Jeff Beck;London;UNITED KINGDOM;1944;Male;MUSICIAN
Rod Stewart;Highgate;UNITED KINGDOM;1945;Male;SINGER
Bryan Ferry;County Durham;UNITED KINGDOM;1945;Male;SINGER
Danny Boyle;Radcliffe;UNITED KINGDOM;1956;Male;FILM DIRECTOR
Sofia Kovalevskaya;Moscow;Russia;1850;Female;MATHEMATICIAN
Dorothy Crowfoot Hodgkin;Cairo;EGYPT;1910;Female;CHEMIST
Éamon de Valera;New York;UNITED STATES;1882;Male;POLITICIAN
Lady Godiva;Coventry;United Kingdom;980;Female;SOCIAL ACTIVIST
Al-Mansur;Other;Unknown;712;Male;RELIGIOUS FIGURE
Dési Bouterse;Suriname;Suriname;1945;Male;POLITICIAN
Bud Abbott;Asbury Park;United States;1895;Male;ACTOR
Chilperic I;France;France;539;Male;POLITICIAN
Clotaire I;Soissons;FRANCE;497;Male;POLITICIAN
Pär Lagerkvist;Växjö;SWEDEN;1891;Male;WRITER
Clotaire III;Other;Unknown;652;Male;POLITICIAN
Childebert I;Reims;FRANCE;496;Male;POLITICIAN
Childebert II;Other;Unknown;570;Male;POLITICIAN
Auguste Piccard;Basel;SWITZERLAND;1884;Male;PHYSICIST
Douglass North;Boston;UNITED STATES;1920;Male;ECONOMIST
Childeric II;Other;Unknown;653;Male;POLITICIAN
Gustav Heinemann;Schwelm;Germany;1899;Male;POLITICIAN
Childeric III;Other;Unknown;717;Male;POLITICIAN
Johnny Hallyday;Paris;FRANCE;1943;Male;SINGER
Queen Silvia of Sweden;Heidelberg;Germany;1943;Female;COMPANION
Emil Jannings;Rorschach;SWITZERLAND;1884;Male;ACTOR
Youssou N'Dour;Dakar;SENEGAL;1959;Male;SINGER
Charles, duc d'Orléans;Paris;FRANCE;1394;Male;WRITER
Georg Simmel;Berlin;GERMANY;1858;Male;SOCIOLOGIST
Pierre Bourdieu;Denguin;France;1930;Male;SOCIOLOGIST
Max Stirner;Bayreuth;Germany;1806;Male;PHILOSOPHER
Jason Lee;Los Angeles;UNITED STATES;1970;Male;ACTOR
Pontius Pilate;Abruzzo;Italy;1;Male;POLITICIAN
M. Shadows;Los Angeles;UNITED STATES;1981;Male;SINGER
Djoser;Other;Unknown;-2700;Male;POLITICIAN
Carus;Narbonne;France;230;Male;POLITICIAN
Synyster Gates;Los Angeles;UNITED STATES;1981;Male;MUSICIAN
Nancy Cartwright;Dayton;UNITED STATES;1957;Female;ACTOR
Barbara Stanwyck;New York;UNITED STATES;1907;Female;ACTOR
Carloman of France;Other;Unknown;866;Male;POLITICIAN
Desiderius;Other;Unknown;700;Male;POLITICIAN
Odo, Count of Paris;Other;Unknown;860;Male;NOBLEMAN
Myron Scholes;Timmins;CANADA;1941;Male;ECONOMIST
John Constable;East Bergholt;UNITED KINGDOM;1776;Male;ARTIST
Roland;Other;Unknown;750;Male;MILITARY PERSONNEL
Ahmed Zewail;Damanhur;EGYPT;1946;Male;CHEMIST
The Rev;Los Angeles;UNITED STATES;1981;Male;MUSICIAN
Matthew Arnold;Laleham;UNITED KINGDOM;1822;Male;WRITER
Max Euwe;Amsterdam;NETHERLANDS;1901;Male;MATHEMATICIAN
William Holman Hunt;Cheapside;United Kingdom;1827;Male;PAINTER
Herostratus;Other;Unknown;-380;Male;EXTREMIST
Claude Joseph Rouget de Lisle;Lons-le-Saunier;FRANCE;1760;Male;COMPOSER
John Rawls;Baltimore;UNITED STATES;1921;Male;PHILOSOPHER
The Edge;Barking;UNITED KINGDOM;1961;Male;MUSICIAN
Adam Clayton;Chinnor;UNITED KINGDOM;1960;Male;MUSICIAN
Billy Joel;New York;UNITED STATES;1949;Male;SINGER
Larry Mullen, Jr.;Dublin;Ireland;1961;Male;MUSICIAN
Sophie, The Countess of Wessex;Oxford;United Kingdom;1965;Female;COMPANION
